"","state","district_id","cand_id","incumbent","party","primary_votes","primary_percent","runoff_votes","runoff_percent","general_votes","general_percent","won","footnotes","cand_name","cand_ici","pty_cd","cand_pty_affiliation","ttl_receipts","trans_from_auth","ttl_disb","trans_to_auth","coh_bop","coh_cop","cand_contrib","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed_by","ttl_indiv_contrib","cand_office_st","cand_office_district","other_pol_cmte_contrib","pol_pty_contrib","cvg_end_dt","indiv_refunds","cmte_refunds"
"1106","SD","00","H0SD00054",TRUE,"REP",NA,NA,NA,NA,237163,0.641027858789695,TRUE,NA,"NOEM, KRISTI LYNN","I",2,"REP",2346017.66,9629.37,3071850.33,0,802383.57,76550.9,0,0,0,0,0,0,1156911.66,"SD","00",1166887,1250,2016-12-31,4450,5000
"1107","SD","00","H6SD01091",FALSE,"DEM",NA,NA,NA,NA,132810,0.358972141210305,FALSE,NA,"HAWKS, PAULA","C",1,"DEM",402739.72,0,402432.86,0,0,315.86,950,0,0,0,0,0,381133.35,"SD","00",19156.37,1500,2016-12-31,0,0
"1108","TN","01","H6TN01388",TRUE,"REP",35350,0.821653534156149,NA,NA,198293,0.783689358759016,TRUE,NA,"ROE, DAVID PHILLIP DR.","I",2,"REP",403651.27,0,309828.08,0,380305.49,474128.68,0,0,0,0,0,0,396977.06,"TN","01",6000,0,2016-12-31,3000,0
"1109","TN","01","H6TN01503",FALSE,"REP",7673,0.178346465843851,NA,NA,NA,NA,FALSE,NA,"TRIBBLE, CLINT","C",2,"REP",56332.8,0,54817.5,0,0,0,23569.8,30000,0,0,0,0,185,"TN","01",0,0,2016-12-31,916.98,0
"1110","TN","02","H8TN02069",TRUE,"REP",28806,1,NA,NA,212455,0.7564552653317,TRUE,NA,"DUNCAN, JOHN J REP. JR.","I",2,"REP",382499.02,0,509943.24,0,1086528.87,959084.65,0,0,0,0,0,0,102245,"TN","02",254231.1,0,2016-12-31,0,0
"1111","TN","03","H0TN03254",TRUE,"REP",31964,0.838972151500039,NA,NA,176613,0.663943670443524,TRUE,NA,"FLEISCHMANN, CHARLES J","I",2,"REP",1647860.81,1672.84,1151336.93,6200,52563.13,549087.01,0,0,0,211807.55,0,0,989684.46,"TN","03",653725.28,0,2016-12-31,12900,0
"1112","TN","03","H6TN03145",FALSE,"REP",3076,0.0807370272185622,NA,NA,NA,NA,FALSE,NA,"SMITH, GEOFFERY SUHMER","C",2,"REP",7812.86,0,7688.82,0,0,124.04,1593.28,0,0,0,0,0,6219.58,"TN","03",0,0,2016-07-15,0,0
"1113","TN","03","H6TN03152",FALSE,"DEM",8660,0.539261473317143,NA,NA,76727,0.28844086223619,FALSE,NA,"SHEKARI, MELODY","C",1,"DEM",100120.43,0,100120.43,0,0,0,9211.4,10000,0,2901.25,0,0,80409.03,"TN","03",500,0,2016-11-28,0,0
"1114","TN","04","H0TN04195",TRUE,"REP",24211,0.521148589017801,NA,NA,165796,0.650341064655189,TRUE,NA,"DESJARLAIS, SCOTT HON.","I",2,"REP",607723.43,0,541926.97,0,24938.67,90735.13,0,0,0,0,0,0,408055,"TN","04",199668,0,2016-12-31,200,0
"1115","TN","04","H6TN04184",FALSE,"REP",20138,0.433476117700239,NA,NA,NA,NA,FALSE,NA,"STARRETT, GRANT","C",2,"REP",1707147.18,0,1703422.75,0,0,3724.43,0,876562.1,0,0,0,876562.1,820169.85,"TN","04",5000,0,2016-12-31,119235,0
"1116","TN","04","H6TN04192",FALSE,"REP",1615,0.0347633295305336,NA,NA,NA,NA,FALSE,NA,"PERSLEY, ERRAN FELIC MR.","C",2,"REP",7650,0,7642.38,0,0,7.62,0,7000,0,0,0,0,650,"TN","04",0,0,2016-09-30,0,0
"1117","TN","04","H4TN04155",FALSE,"REP",493,0.0106119637514261,NA,NA,NA,NA,FALSE,NA,"FAPARUSI, YOMI DR. SR.","C",2,"REP",276472,0,272242.76,0,32.31,4261.55,0,251700,0,251700,0,0,24772,"TN","04",0,0,2016-12-31,0,0
"1118","TN","04","H6TN05314",FALSE,"DEM",11511,1,NA,NA,89141,0.349658935344811,FALSE,NA,"BALL, JODY","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"TN","05",0,0,2016-12-31,0,0
"1119","TN","05","H2TN05131",TRUE,"DEM",32103,1,NA,NA,171111,0.625533734974995,TRUE,NA,"COOPER, JAMES H S","I",1,"DEM",653995.05,0,633841.14,0,855540.57,875694.48,0,0,0,0,0,0,294058.39,"TN","05",352550,0,2016-12-31,3180,50
"1120","TN","05","H6TN05322",FALSE,"REP",7666,0.508186940669539,NA,NA,102433,0.374466265025005,FALSE,NA,"SNYDER, STACY RIES","C",2,"REP",93199.95,0,90818.51,0,0,2381.44,100,5064.63,0,5064.63,0,0,85000,"TN","05",3000,0,2016-12-31,15,0
"1121","TN","05","H2TN05263",FALSE,"REP",4295,0.284719920450779,NA,NA,NA,NA,FALSE,NA,"SMITH , JOHN (BIG JOHN)","C",2,"REP",10611,0,10510,0,0,100,2916,2500,0,0,0,0,5195,"TN","05",0,0,2016-12-31,0,0
"1122","TN","05","H6TN05314",FALSE,"REP",3124,0.207093138879682,NA,NA,NA,NA,FALSE,NA,"BALL, JODY","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"TN","05",0,0,2016-12-31,0,0
"1123","TN","06","H0TN06257",TRUE,"REP",33215,0.63655876885337,NA,NA,202234,0.710865056768252,TRUE,NA,"BLACK, DIANE L MRS.","I",2,"REP",1818177.58,0,2819757.52,74200,1066815.57,65235.63,0,0,0,0,0,0,713034.55,"TN","06",1091898.66,0,2016-12-31,1750,6000
"1124","TN","06","H4TN04130",FALSE,"REP",16665,0.319381360317369,NA,NA,NA,NA,FALSE,NA,"CARR, JOE","C",2,"REP",124469.56,0,133190.98,4206,5553,2385.04,0,0,0,0,0,0,124112.18,"TN","06",337.38,0,2016-12-31,8900,0
"1125","TN","06","H6TN06155",FALSE,"DEM",7551,0.670306258322237,NA,NA,61995,0.217916271222187,FALSE,NA,"KENT, DAVID W.","C",1,"DEM",6204.03,0,6101.94,0,0,102.09,0,0,0,0,0,16678.75,5404.03,"TN","06",0,800,2016-12-31,0,0
"1126","TN","07","H2TN06030",TRUE,"REP",38490,1,NA,NA,200407,0.722153556770313,TRUE,NA,"BLACKBURN, MARSHA MRS.","I",2,"REP",2239550.04,0,1550219.15,0,1862627.81,2551958,0,0,0,0,0,7402,899736.59,"TN","07",1296884.97,0,2016-12-31,12800,21900
"1127","TN","08","H2TN07103",FALSE,"REP",16889,0.274483991548838,NA,NA,194386,0.687524979397523,TRUE,NA,"KUSTOFF, DAVID","O",2,"REP",1397459.98,0,1284633.77,0,2552.76,115378.97,2700,226000,0,60000,0,488634.3,973566,"TN","08",192945.75,500,2016-12-31,3500,1000
"1128","TN","08","H6TN08169",FALSE,"REP",14200,0.230781732488217,NA,NA,NA,NA,FALSE,NA,"FLINN, GEORGE S DR JR","O",2,"REP",3027559.25,230811.25,3015955.42,0,0,11603.83,0,2795000,0,0,0,2795000,1748,"TN","08",0,0,2016-12-31,50,0
"1129","TN","08","H6TN08177",FALSE,"REP",10878,0.17679180887372,NA,NA,NA,NA,FALSE,NA,"LUTTRELL, MARK H JR","O",2,"REP",365771,0,359181.23,0,0,6589.77,0,0,0,0,0,0,361228.67,"TN","08",4000,0,2016-12-31,11815,0
"1130","TN","08","H6TN08151",FALSE,"REP",7942,0.129075247846579,NA,NA,NA,NA,FALSE,NA,"KELSEY, BRIAN","O",2,"REP",848627.21,0,847678.61,0,0,948.6,0,10800,0,8100,0,2700,746478.16,"TN","08",89349,0,2016-12-31,67800,4500
"1131","TN","08","H6TN08185",FALSE,"REP",6819,0.110823988298391,NA,NA,NA,NA,FALSE,NA,"GREER, JOHN BRADLEY MR","O",2,"REP",148989.91,0,143917.68,0,0,5072.23,0,0,0,0,0,0,141732.86,"TN","08",2000,0,2016-12-31,13500,1000
"1132","TN","08","H8TN07043",FALSE,"REP",2620,0.0425808548675443,NA,NA,NA,NA,FALSE,NA,"LEATHERWOOD, THOMAS F III","O",2,"REP",53601.41,0,54078.18,0,476.77,0,0,0,0,1467.73,0,46416.44,52306.68,"TN","08",1250,0,2016-12-31,0,0
"1133","TN","08","H6TN08235",FALSE,"REP",1014,0.0164797659678206,NA,NA,NA,NA,FALSE,NA,"BAKER, TERRY HUNTER JR.","O",2,"REP",10328.99,0,10328.99,0,0,0,2500,0,0,0,0,0,7828.99,"TN","08",0,0,2016-09-14,0,0
"1134","TN","08","H6TN08193",FALSE,"REP",76,0.00123516983585243,NA,NA,NA,NA,FALSE,NA,"MALDONADO, DAVID JOSEPH","O",2,"REP",5184,0,3014.81,0,0,3012.62,0,5000,0,0,0,0,184,"TN","08",0,0,2016-06-30,0,0
"1135","TN","08","H2TN08077",FALSE,"IND",NA,NA,NA,NA,4057,0.0143492270092278,FALSE,NA,"HART, JAMES","O",3,"IND",501.2,0,310.8,0,1107.34,1297.74,0,500,0,0,0,267190.84,0,"TN","08",0,0,2016-12-31,0,0
"1136","TN","09","H6TN09068",TRUE,"DEM",35645,0.855452625515983,NA,NA,171631,0.787453488532142,TRUE,NA,"COHEN, STEPHEN IRA","I",1,"DEM",615634.82,0,291800.44,0,617836.95,941671.33,0,0,0,0,0,0,169402.95,"TN","09",442731.87,2500,2016-12-31,500,0
"1137","TX","01","H4TX04039",TRUE,"REP",96313,0.819496796480809,NA,NA,192434,0.7389683152272,TRUE,NA,"GOHMERT, LOUIS B. MR. JR.","I",2,"REP",742484.6,0,893598.65,4000,173122.02,22007.97,0,0,0,0,0,0,630235.67,"TX","01",106420,0,2016-12-31,8100,0
"1138","TX","01","H6TX01246",FALSE,"REP",16335,0.138989338620062,NA,NA,NA,NA,FALSE,NA,"WINSTON, SIMON WOOD","C",2,"REP",366249,0,366297.07,0,0,0,0,333800,0,307108,0,26692,32449,"TX","01",0,0,2016-12-31,0,0
"1139","TX","02","H4TX02108",TRUE,"REP",75404,1,NA,NA,168692,0.60629106226369,TRUE,NA,"POE, TED","I",2,"REP",838509.88,0,623230.11,0,1849561.53,2064841.3,0,0,0,0,0,0,445616.7,"TX","02",386710.44,0,2016-12-31,5200,700
"1140","TX","02","H6TX02160",FALSE,"DEM",25814,1,NA,NA,100231,0.360237352463376,FALSE,NA,"BRYAN, PAT","C",1,"DEM",14417.05,0,13900.98,479.34,685.12,1885.27,0,14297.05,0,4059.06,0,11558.31,120,"TX","02",0,0,2016-12-31,0,0
"1141","TX","03","H2TX03118",TRUE,"REP",65451,0.746271549758278,NA,NA,193684,0.61201957866065,TRUE,NA,"JOHNSON, SAM MR.","I",2,"REP",1100214.21,0,1181909.94,0,505717.03,424021.3,0,0,0,0,0,0,283058.81,"TX","03",816076.23,0,2016-12-31,0,1000
"1142","TX","03","H6TX03150",FALSE,"REP",10043,0.114510170573748,NA,NA,NA,NA,FALSE,NA,"SLAVENS, JOHN CALVIN","C",2,"REP",73918.58,0,73918.58,0,0,0,45296.96,0,0,0,0,0,28621.62,"TX","03",0,0,2016-12-31,0,0
"1143","TX","03","H6TX03184",FALSE,"REP",7173,0.0817864635592447,NA,NA,NA,NA,FALSE,NA,"THURGOOD, KEITH LEE","C",2,"REP",8685.1,0,11631.36,0,0,-4160.24,26,3125,0,3125,0,0,5534.1,"TX","03",0,0,2016-03-28,0,0
"1144","TX","03","H6TX03168",FALSE,"DEM",9395,0.396999788717515,NA,NA,NA,NA,FALSE,NA,"FILAK, MICHAEL A MR.","C",1,"DEM",19543.93,0,19543.93,0,0,0,0,5600,876.54,0,0,0,13067.14,"TX","03",0,0,2016-03-31,881.14,0
"1145","TX","04","H4TX04153",TRUE,"REP",77254,0.680376235182217,NA,NA,216643,0.879875720900008,TRUE,NA,"RATCLIFFE, JOHN L","I",2,"REP",927771.79,0,910934.89,0,111774.69,128611.59,0,0,0,120000,0,294250,431317.96,"TX","04",491792.29,0,2016-12-31,4750,0
"1146","TX","04","H0TX04136",FALSE,"REP",23939,0.210830852694062,NA,NA,NA,NA,FALSE,NA,"GIGLIOTTI, LOUIS P","C",2,"REP",122374.95,0,130300.16,0,3468.17,-4457.04,0,119000,0,0,0,323624.06,3374.95,"TX","04",0,0,2016-12-31,0,0
"1147","TX","05","H2TX05121",TRUE,"REP",73143,1,NA,NA,155469,0.806060920285159,TRUE,NA,"HENSARLING, JEB HON.","I",2,"REP",2258314.34,44444,3207303.01,0,1597051.87,648063.2,0,0,0,0,0,0,945061.94,"TX","05",1256110.44,0,2016-12-31,10200,4500
"1148","TX","06","H4TX06117",TRUE,"REP",55285,0.686454673007438,NA,NA,159444,0.583411392775599,TRUE,NA,"BARTON, JOE LINUS","I",2,"REP",1350975.29,0,1348463.14,0,418874.14,421386.29,0,95025,0,0,0,95025,490041.64,"TX","06",730552.98,0,2016-12-31,2300,0
"1149","TX","06","H6TX06146",FALSE,"REP",17960,0.223003091746651,NA,NA,NA,NA,FALSE,NA,"FOWLER, STEVEN C","C",2,"REP",10025.64,0,9918.7,0,0,0,910.64,3750,0,0,0,0,5365,"TX","06",0,0,2016-12-31,0,0
"1150","TX","06","H6TX06153",FALSE,"REP",7292,0.0905422352459118,NA,NA,NA,NA,FALSE,NA,"BAKER, COLLIN JAMES","C",2,"REP",0,0,56,0,0,-56,0,0,0,0,0,0,0,"TX","06",0,0,2015-09-30,0,0
"1151","TX","06","H6TX06203",FALSE,"DEM",23294,0.697028636404441,NA,NA,106667,0.39029843100521,FALSE,NA,"WOOLRIDGE, RUBY FAYE MS.","C",1,"DEM",27339.05,0,22557.19,0,5980,2923.46,0,0,0,0,0,0,27339.05,"TX","06",0,0,2016-12-31,0,0
"1152","TX","07","H0TX07055",TRUE,"REP",44290,0.572962483829237,NA,NA,143542,0.561735666234889,TRUE,NA,"CULBERSON, JOHN","I",2,"REP",1216620.06,0,1195460.96,33400,60532.51,81691.61,0,0,0,0,0,0,648538.09,"TX","07",567001.44,0,2016-12-31,300,1750
"1153","TX","07","H6TX07110",FALSE,"REP",19217,0.248602846054334,NA,NA,NA,NA,FALSE,NA,"LLOYD, JAMES","C",2,"REP",182520.83,0,167585.79,0,0,14935,0,56050,0,0,0,0,123770.83,"TX","07",2700,0,2016-12-31,0,0
"1154","TX","07","H6TX07128",FALSE,"REP",13793,0.178434670116429,NA,NA,NA,NA,FALSE,NA,"ESPINOZA, MARIA L","C",2,"REP",87837.48,0,88818.97,0,1069,0,50.56,59500,0,0,0,0,28286.92,"TX","07",0,0,2016-12-31,0,0
"1155","TX","07","H2TX07036",FALSE,"DEM",24190,1,NA,NA,111991,0.438264333765111,FALSE,NA,"CARGAS, JAMES P","C",1,"DEM",68159.55,0,62159.16,0,416.62,6417.01,23825,3000,0,0,0,13750,41334.55,"TX","07",0,0,2016-12-31,0,0
"1156","TX","08","H6TX08100",TRUE,"REP",65059,0.534242638243361,NA,NA,236379,1,TRUE,NA,"BRADY, KEVIN","I",2,"REP",4838388.89,404645,4028312.5,7145,658287.42,1468363.81,0,0,0,0,0,62649.08,1419180.89,"TX","08",3008077.73,0,2016-12-31,16800,9350
"1157","TX","08","H6TX08175",FALSE,"REP",45436,0.373105158567229,NA,NA,NA,NA,FALSE,NA,"TOTH, STEVE","C",2,"REP",174147.65,0,174147.65,0,0,0,0,0,0,0,0,0,168288.4,"TX","08",0,0,2016-10-15,0,0
"1158","TX","08","H6TX08183",FALSE,"REP",6050,0.0496805662763389,NA,NA,NA,NA,FALSE,NA,"MCMICHAEL, CRAIG","C",2,"REP",7392.49,0,7435.81,0,680.65,637.33,0,0,0,0,0,0,7392.49,"TX","08",0,0,2015-12-31,0,0
"1159","TX","08","H6TX08167",FALSE,"REP",5233,0.0429716369130713,NA,NA,NA,NA,FALSE,NA,"DEAN, ANDRE","C",2,"REP",13568,0,15906,0,0,0,0,1000,1254,2000,2304,13282,11314,"TX","08",0,0,2016-03-22,0,0
"1160","TX","09","H4TX09095",TRUE,"DEM",44487,1,NA,NA,152032,0.8064374108199,TRUE,NA,"GREEN, ALEXANDER","I",1,"DEM",706231.24,58641.26,602159.38,58641.26,130053.22,234125.08,0,50000,0,29800,0,50000,376659.17,"TX","09",216000,0,2016-12-31,2293,0
"1161","TX","10","H4TX10093",TRUE,"REP",76646,1,NA,NA,179221,0.573323736404351,TRUE,NA,"MCCAUL, MICHAEL","I",2,"REP",1774897.36,49360.58,1730835.84,0,61663.44,105724.96,206.8,0,0,70000,0,85000,979521.18,"TX","10",745060.44,0,2016-12-31,37195,5000
"1162","TX","10","H2TX10113",FALSE,"DEM",22660,0.519474565003095,NA,NA,120170,0.384420985284709,FALSE,NA,"CADIEN, TAWANA W.","C",1,"DEM",6120.63,0,7186.34,0,823.71,-242.48,0,0,0,0,0,31243.37,4015.72,"TX","10",2000,0,2016-12-31,0,0
"1163","TX","10","H6TX10148",FALSE,"DEM",20961,0.480525434996905,NA,NA,NA,NA,FALSE,NA,"GALLAHER, SCOT B.","C",1,"DEM",10515,0,10371,0,0,144,0,10250,0,0,0,10250,165,"TX","10",0,100,2016-12-31,0,0
"1164","TX","11","H4TX19136",TRUE,"REP",101056,1,NA,NA,201871,0.895024562399135,TRUE,NA,"CONAWAY, MICHAEL HONORABLE","I",2,"REP",1939446.23,0,1630310.55,276150,1057107.42,1366243.1,0,0,0,0,0,0,721555.39,"TX","11",1211243.77,0,2016-12-31,2500,5000
"1165","TX","12","H6TX12060",TRUE,"REP",87329,1,NA,NA,196482,0.694000671105381,TRUE,NA,"GRANGER, KAY","I",2,"REP",1416152.97,0,1088164.59,0,116463.44,444451.82,5,0,0,0,0,7867.93,767290,"TX","12",647904.9,0,2016-12-31,1535,0
"1166","TX","12","H6TX12136",FALSE,"DEM",25839,1,NA,NA,76029,0.26854458435618,FALSE,NA,"BRADSHAW, WILLIAM MICAH","C",1,"DEM",525,0,0,0,0,525,0,0,0,0,0,0,25,"TX","12",500,0,2016-09-30,0,0
"1167","TX","13","H4TX13014",TRUE,"REP",98033,1,NA,NA,199050,0.899693548241292,TRUE,NA,"THORNBERRY, MAC","I",2,"REP",1824829.15,0,1698238.18,766500,378439.54,505030.51,0,0,0,0,0,0,943362.05,"TX","13",877776.69,0,2016-12-31,1225,1500
"1168","TX","14","H2TX14149",TRUE,"REP",57869,0.840422905441712,NA,NA,160631,0.618560948841866,TRUE,NA,"WEBER, RANDY","I",2,"REP",625262.86,0,533946.67,5720,209896.87,368128.6,0,0,0,32918.38,0,144000,424908.06,"TX","14",190050,10000,2016-12-31,12864.49,0
"1169","TX","15","H6TX15162",FALSE,"DEM",22151,0.422108733349848,16071,0.657300613496932,101712,0.573093154683089,TRUE,NA,"GONZALEZ, VICENTE MR.","O",1,"DEM",2426195,0,2305694.4,0,0,120500.6,0,1850000,0,0,0,5e+05,287833,"TX","15",288362,0,2016-12-31,1000,0
"1170","TX","15","H6TX15154",FALSE,"DEM",9913,0.188901804600111,8379,0.342699386503067,NA,NA,FALSE,NA,"PALACIOS, JUAN SONNY JR","O",1,"DEM",474677.18,0,478221.34,0,0,-3544.16,0,288625,0,0,0,288625,181010.98,"TX","15",5000,0,2016-09-30,11150,0
"1171","TX","15","H6TX15170",FALSE,"DEM",8888,0.169369438039522,NA,NA,NA,NA,FALSE,NA,"ELIZONDO, DOLLY","O",1,"DEM",351515.31,0,352895.28,0,0,-1379.97,206.13,165000,0,0,0,0,161188.75,"TX","15",21000,4000,2016-05-30,13750,5000
"1172","TX","15","H6TX15188",FALSE,"DEM",6152,0.117232311298283,NA,NA,NA,NA,FALSE,NA,"QUINTANILLA, JOEL","O",1,"DEM",20363.41,0,19187.99,0,0,1175.42,1115.39,9000,0,0,0,9000,10248.02,"TX","15",0,0,2016-03-31,0,0
"1173","TX","15","H6TX15055",FALSE,"DEM",3149,0.0600072412676029,NA,NA,NA,NA,FALSE,NA,"HINOJOSA, RUBEN E.","I",1,"DEM",156910.71,0,183882.51,0,206681.05,179709.25,0,0,0,0,0,0,100100.2,"TX","15",52000,0,2016-12-31,0,5000
"1174","TX","15","H6TX15212",FALSE,"DEM",2224,0.0423804714446329,NA,NA,NA,NA,FALSE,NA,"SWEETEN, RANCE G ""RANDY""","O",1,"DEM",117148.79,0,121000.99,4000,0,171.03,0,58175.67,0,19252.22,0,42946.68,58973.12,"TX","15",0,0,2016-06-30,0,0
"1175","TX","15","H6TX15204",FALSE,"REP",13164,0.450097445891886,1384,0.505293902884264,66877,0.376816412082556,FALSE,NA,"WESTLEY, TIMMY LEE","O",2,"REP",17567.1,0,17069.56,0,1,426,3777,326,0,326,0,0,12415,"TX","15",0,1000,2016-12-31,0,0
"1176","TX","15","H6TX15147",FALSE,"REP",9349,0.319656716928232,1355,0.494706097115736,NA,NA,FALSE,NA,"VILLARREAL, RUBEN OSCAR MR.","O",2,"REP",80513.11,0,78947.29,0,0,1114.24,40,8500,0,0,0,8500,71873.11,"TX","15",0,0,2016-07-15,5.38,0
"1177","TX","15","H6TX15196",FALSE,"REP",6734,0.230245837179882,NA,NA,NA,NA,FALSE,NA,"SALINAS, XAVIER MR.","O",2,"REP",99780.19,0,99358.24,0,0,421.95,0,0,0,0,0,0,98680.19,"TX","15",1100,0,2016-12-31,5550,0
"1178","TX","16","H2TX16185",TRUE,"DEM",40051,0.855790598290598,NA,NA,150228,0.857323844797379,TRUE,NA,"O'ROURKE, ROBERT BETO","I",1,"DEM",590656.43,0,353785.19,0,161828.61,398699.85,5540.29,0,0,0,0,0,585074.8,"TX","16",0,0,2016-12-31,3897.01,1000
"1179","TX","17","H0TX17104",TRUE,"REP",60502,0.724167235208924,NA,NA,149417,0.608058503711421,TRUE,NA,"FLORES, BILL","I",2,"REP",1735450.88,5100.21,1740364.13,75850,260249.62,255336.37,0,25000,0,195000,0,9900,592304.83,"TX","17",1109430.44,0,2016-12-31,6074,17000
"1180","TX","17","H6TX17119",FALSE,"REP",15411,0.184459047003483,NA,NA,NA,NA,FALSE,NA,"PATTERSON, WILLIAM RALPH","C",2,"REP",449943.17,0,405876.91,0,0,3156.55,0,440525,0,0,0,231225,6580,"TX","17",0,0,2016-12-31,0,0
"1181","TX","17","H6TX17101",FALSE,"REP",7634,0.0913737177875926,NA,NA,NA,NA,FALSE,NA,"SIMS, KALEB","C",2,"REP",27622,0,27622,0,0,0,0,0,0,0,0,0,27422,"TX","17",0,0,2016-10-15,0,0
"1182","TX","17","H6TX17093",FALSE,"DEM",27639,1,NA,NA,86603,0.352434399010288,FALSE,NA,"MATTA, WILLIAM BRUCE","C",1,"DEM",39642.9,0,47063.07,0,0,-7420.17,13827.14,0,0,0,0,1405.3,24315.76,"TX","17",500,0,2016-12-31,0,0
"1183","TX","18","H4TX18054",TRUE,"DEM",46113,1,NA,NA,150157,0.734954088924565,TRUE,NA,"LEE, SHEILA JACKSON","I",1,"DEM",485724.07,0,579702.28,0,212815.22,118837.01,0,0,0,0,0,0,237997.04,"TX","18",238227.03,9500,2016-12-31,0,0
"1184","TX","18","H6TX18141",FALSE,"REP",5691,0.336825284090909,1491,0.576343254735215,48306,0.236437143919964,FALSE,NA,"BARTLEY, LORI ANITA MRS.","C",2,"REP",36335.71,0,37309.1,0,0,0,0,3620,559,0,125,124791.61,25945.64,"TX","18",0,6000,2016-12-31,0,0
"1185","TX","18","H6TX18133",FALSE,"REP",5587,0.330669981060606,1096,0.423656745264785,NA,NA,FALSE,NA,"GONZALES, REGINO JAMES","C",2,"REP",19875,1425,14947,0,0,5720,1400,0,0,0,0,0,18475,"TX","18",0,0,2016-04-28,0,0
"1186","TX","18","H6TX18158",FALSE,"REP",1204,0.0712594696969697,NA,NA,NA,NA,FALSE,NA,"PATE, AVA","C",2,"REP",4954.13,0,4599.49,0,0,354.64,3929.13,0,0,0,0,0,1025,"TX","18",0,0,2016-12-31,0,0
"1187","TX","19","H6TX19099",FALSE,"REP",27013,0.259376260250034,25322,0.537006404546804,176314,0.866514313797764,TRUE,NA,"ARRINGTON, JODEY COOK","O",2,"REP",1593170.88,0,1336784.41,0,0,256386.47,0,25000,0,25000,0,0,1166834.23,"TX","19",398510.44,0,2016-12-31,4321.45,0
"1188","TX","19","H6TX19131",FALSE,"REP",27868,0.267585889040386,21832,0.462993595453196,NA,NA,FALSE,NA,"ROBERTSON, GLEN CHARLES MR.","O",2,"REP",2171269.25,0,2171269.25,0,0,0,536293.93,1100165,350000,0,350000,0,177777.7,"TX","19",4500,0,2016-06-30,1104.36,1000
"1189","TX","19","H6TX19149",FALSE,"REP",22303,0.214151287615463,NA,NA,NA,NA,FALSE,NA,"STARR, MICHAEL BOB","O",2,"REP",274319.86,0,274319.86,0,0,0,0,25000,0,6295.64,0,0,243906.67,"TX","19",5000,0,2016-09-30,5500,0
"1190","TX","19","H4TX19185",FALSE,"REP",9616,0.0923319186526607,NA,NA,NA,NA,FALSE,NA,"MAY, DONALD ROBERT LEE","O",2,"REP",173525.18,0,177276.81,0,3694.57,-1132.06,0,118600,0,200,0,179987.53,53164,"TX","19",0,0,2016-12-31,0,0
"1191","TX","19","H6TX19123",FALSE,"REP",8309,0.0797822287941928,NA,NA,NA,NA,FALSE,NA,"GARRETT, GREGORY KEITH","O",2,"REP",108161.18,0,108161.18,0,0,0,0,50000,0,41952.67,0,8047.33,57940,"TX","19",0,0,2016-09-30,0,0
"1192","TX","19","H6TX19115",FALSE,"REP",2558,0.0245616730359303,NA,NA,NA,NA,FALSE,NA,"CORLEY, JASON ERIC MR.","O",2,"REP",3550,0,11264.95,0,3954.43,-3760.52,0,0,0,0,0,1600,3550,"TX","19",0,0,2016-03-31,0,0
"1193","TX","19","H6TX19156",FALSE,"REP",2197,0.0210953853244484,NA,NA,NA,NA,FALSE,NA,"PARRISH, DON","O",2,"REP",52525,0,52525,0,0,0,3125,41000,0,34478.37,0,6521.63,8400,"TX","19",0,0,2016-04-15,0,0
"1194","TX","20","H2TX35011",TRUE,"DEM",42163,1,NA,NA,149640,0.79736131167108,TRUE,NA,"CASTRO, JOAQUIN REP.","I",1,"DEM",1204584.21,0,1337910.86,0,260558.85,127232.2,0,0,0,0,0,0,554564.84,"TX","20",641908.93,0,2016-12-31,3755.24,1000
"1195","TX","21","H6TX21012",TRUE,"REP",69866,0.600806624988176,NA,NA,202967,0.570082380466869,TRUE,NA,"SMITH, LAMAR","I",2,"REP",1590453.96,0,1772750.36,0,764753.05,582456.65,0,0,0,0,0,0,748609.93,"TX","21",805981.4,0,2016-12-31,19600,0
"1196","TX","21","H4TX21041",FALSE,"REP",33624,0.289146680196411,NA,NA,NA,NA,FALSE,NA,"MCCALL, BRIAN MATTHEW","C",2,"REP",183785.09,0,184971.63,0,1186.54,0,5,52672.62,0,20000,0,2746.17,131043.77,"TX","21",0,0,2016-10-15,0,0
"1197","TX","21","H6TX21236",FALSE,"REP",6597,0.0567303309914264,NA,NA,NA,NA,FALSE,NA,"PHELPS, TODD","C",2,"REP",26226.9,0,26985.79,0,0,202,0,25875,0,567.95,0,0,0,"TX","21",0,0,2016-12-31,0,0
"1198","TX","21","H6TX21210",FALSE,"REP",6200,0.0533163638239872,NA,NA,NA,NA,FALSE,NA,"MURPHY, WILLIAM JOHN","C",2,"REP",7183.15,0,7183.15,0,0,0,245.31,0,0,0,0,0,6724.69,"TX","21",0,0,2016-09-30,0,0
"1199","TX","21","H6TX21228",FALSE,"DEM",29632,0.589961574451988,NA,NA,129765,0.364476688827658,FALSE,NA,"WAKELY, THOMAS MR.","C",1,"DEM",70714.74,0,70715.74,0,1,0,900,13691.25,0,0,0,16191.25,47573.49,"TX","21",8350,200,2016-12-31,308.78,0
