	Unnamed: 0	rate	views	length	ratings
2616	5232	5.0	270	261	4
2617	5233	4.88	3219	411	8
2618	5234	5.0	1016	301	5
2619	5235	4.2	1810	278	10
2620	5236	4.87	11965	381	38
2621	5239	4.0	1814	273	7
2622	5240	5.0	634	279	3
2623	5241	4.11	2562	278	9
2624	5242	4.82	6650	274	22
2625	5243	4.95	496	277	19
2626	5244	4.7	10460	212	20
2627	5245	5.0	3489	509	15
2628	5246	4.93	16719	599	58
2629	5247	4.8	6579	259	20
2630	5248	4.91	3342	543	11
2631	5249	4.85	11981	392	20
2632	5250	5.0	5432	292	18
2633	5251	5.0	9131	365	27
2634	5252	4.93	9833	242	15
2635	5253	5.0	395	129	1
2636	5254	4.5	4509	194	8
2637	5255	4.95	6670	224	21
2638	5256	5.0	221	124	4
2639	5257	4.81	7546	190	21
2640	5258	4.67	2662	241	3
2641	5259	0.0	163	187	0
2642	5260	5.0	5653	193	27
2643	5279	4.58	7925	4	12
2644	5280	4.48	22977	188	42
2645	5285	4.74	3568	459	35
2646	5286	4.4	258	607	5
2647	5287	4.62	2334	79	8
2648	5290	1.57	19232	51	28
2649	5291	5.0	3465	123	12
2650	5292	5.0	7649	123	47
2651	5293	5.0	504	103	1
2652	5294	5.0	205	252	5
2653	5295	0.0	452	230	0
2654	5296	0.0	39	231	0
2655	5297	5.0	205	230	2
2656	5298	0.0	260	230	0
2657	5299	5.0	853	248	4
2658	5300	2.33	236	254	3
2659	5301	5.0	83	230	1
2660	5302	4.0	1931	250	5
2661	5303	5.0	321	382	4
2662	5304	4.71	8262	202	72
2663	5305	5.0	726	246	3
2664	5306	5.0	337	189	3
2665	5307	5.0	1257	230	2
2666	5308	5.0	451	230	3
2667	5309	0.0	41	230	0
2668	5310	0.0	74	231	0
2669	5311	5.0	130	208	1
2670	5312	0.0	256	237	0
2671	5313	5.0	1727	220	5
2672	5314	5.0	443	230	1
2673	5315	0.0	29	228	0
2674	5316	5.0	79	242	2
2675	5317	5.0	74	230	1
2676	5318	4.54	27158	230	56
2677	5319	5.0	110	230	2
2678	5320	5.0	95	224	1
2679	5321	5.0	229	233	1
2680	5322	5.0	1517	252	5
2681	5323	5.0	106	291	1
2682	5324	3.67	927	153	3
2683	5325	5.0	652	94	3
2684	5326	4.64	2698	316	11
2685	5327	5.0	828	260	1
2686	5328	5.0	431	295	4
2687	5329	5.0	332	417	6
2688	5330	4.66	25632	309	70
2689	5331	4.46	11039	227	13
2690	5332	4.79	1776	214	14
2691	5333	4.94	3129	176	17
2692	5334	4.79	12010	300	70
2693	5335	4.68	36455	197	106
2694	5336	4.81	3975	209	32
2695	5337	4.77	2366	184	13
2696	5338	4.33	1447	264	6
2697	5339	4.58	2000	193	12
2698	5340	4.93	4778	318	15
2699	5341	5.0	1605	402	3
2700	5344	4.61	3238	353	18
2701	5345	5.0	1573	210	9
2702	5346	4.18	2442	183	11
2703	5347	4.86	1138	274	22
2704	5350	3.73	3123	313	11
2705	5351	2.0	1199	219	3
2706	5352	4.5	3382	305	2
2707	5353	4.41	11338	213	81
2708	5380	4.79	14312	215	94
2709	5389	5.0	419	79	2
2710	5392	4.0	3170	49	8
2711	5393	4.92	2839	23	13
2712	5394	4.78	18086	599	80
2713	5395	4.83	9828	559	41
2714	5396	4.62	8455	241	32
2715	5397	5.0	5761	256	20
2716	5398	5.0	214	23	1
2717	5399	0.0	204	115	0
2718	5400	5.0	728	220	2
2719	5401	4.62	10330	109	16
2720	5402	3.5	951	137	2
2721	5403	5.0	361	208	2
2722	5404	4.83	795	115	6
2723	5405	4.71	4954	218	52
2724	5406	4.83	7227	206	70
2725	5407	5.0	1705	595	18
2726	5408	5.0	2294	276	13
2727	5409	4.76	14001	230	95
2728	5410	4.64	7536	325	58
2729	5411	4.89	3665	505	19
2730	5412	4.79	2254	448	14
2731	5413	4.8	12658	233	117
2732	5414	4.76	4770	260	38
2733	5415	5.0	3307	236	11
2734	5416	4.79	5428	252	39
2735	5417	4.8	40691	241	44
2736	5418	4.92	6006	225	25
2737	5419	5.0	11557	310	76
2738	5420	4.58	27638	22	125
2739	5421	4.57	8286	248	28
2740	5422	4.63	20456	198	59
2741	5423	4.8	2587	76	10
2742	5424	4.96	25504	328	214
2743	5425	5.0	2650	89	4
2744	5426	5.0	1288	306	8
2745	5427	4.64	14520	245	70
2746	5428	4.94	3008	605	17
2747	5429	4.29	1682	163	7
2748	5430	4.0	404	97	8
2749	5431	5.0	115	336	2
2750	5432	5.0	129	254	1
2751	5433	4.54	739	96	13
2752	5434	3.25	155	241	4
2753	5435	0.0	73	432	0
2754	5436	0.0	49	97	0
2755	5437	2.0	390	29	1
2756	5438	5.0	146	89	5
2757	5439	4.66	24950	256	809
2758	5440	4.93	380	255	15
2759	5441	3.5	395	256	12
2760	5448	4.2	936	87	5
2761	5449	4.19	14198	100	31
2762	5462	4.34	26131	62	73
2763	5465	4.72	13596	69	321
2764	5466	4.32	1486	138	25
2765	5467	4.9	8398	76	194
2766	5468	1.25	923	91	51
2767	5469	4.0	875	601	8
2768	5472	4.52	26254	15	454
2769	5473	5.0	195	556	5
2770	5476	4.26	815	142	19
2771	5477	5.0	1007	581	2
2772	5484	4.81	1796	597	31
2773	5485	4.47	2020	322	15
2774	5490	4.0	5001	47	3
2775	5491	4.0	479	308	5
2776	5492	4.77	2122	396	31
2777	5493	4.62	9341	581	74
2778	5496	3.94	1183	412	31
2779	5497	4.91	4814	539	136
2780	5498	4.94	1910	582	88
2781	5499	4.86	9358	492	218
2782	5502	5.0	2029	95	2
2783	5503	5.0	1956	292	3
2784	5506	5.0	1915	297	1
2785	5509	4.92	11607	601	137
2786	5510	4.76	8074	252	34
2787	5521	4.9	794	330	10
2788	5526	4.69	6555	478	89
2789	5531	5.0	4400	251	6
2790	5532	4.47	757	398	30
2791	5533	4.92	26918	531	713
2792	5534	5.0	84	384	4
2793	5535	4.87	16622	401	680
2794	5536	5.0	324	50	4
2795	5539	4.36	950	42	14
2796	5540	5.0	68	239	2
2797	5545	5.0	543	113	11
2798	5552	4.9	4922	278	273
2799	5553	4.29	831	478	7
2800	5556	4.92	6736	82	301
2801	5557	5.0	24	254	1
2802	5558	3.43	213	135	7
2803	5559	5.0	336	238	2
2804	5562	4.73	4955	459	64
2805	5583	4.76	4213	471	33
2806	5588	5.0	308	275	2
2807	5589	4.33	2565	275	6
2808	5592	4.77	9809	290	43
2809	5593	4.9	3762	305	10
2810	5594	4.18	3070	321	11
2811	5595	4.7	1856	387	10
2812	5596	4.14	2844	293	21
2813	5597	4.14	2829	599	35
2814	5598	5.0	4659	287	20
2815	5599	4.53	4876	244	40
2816	5600	5.0	1844	302	5
2817	5601	4.2	971	567	5
2818	5602	5.0	1433	567	8
2819	5603	4.88	3061	104	81
2820	5604	4.91	547	371	23
2821	5605	4.68	17970	192	34
2822	5608	5.0	31	78	1
2823	5611	4.96	14461	313	433
2824	5614	4.88	134	30	8
2825	5615	0.0	13	51	0
2826	5616	5.0	39	512	1
2827	5617	0.0	7	284	0
2828	5620	4.75	14166	207	36
2829	5621	4.97	9459	267	31
2830	5628	4.33	5526	48	3
2831	5631	5.0	2123	121	1
2832	5636	3.71	3343	138	7
2833	5639	5.0	1527	12	1
2834	5654	4.12	109236	583	630
2835	5659	3.89	2295	415	18
2836	5660	4.83	564	174	6
2837	5665	4.93	3944	323	27
2838	5666	5.0	3425	244	12
2839	5667	4.79	1637	371	33
2840	5668	0.0	73	223	0
2841	5669	5.0	190	22	2
2842	5670	3.0	114	23	2
2843	5671	4.9	20686	339	452
2844	5676	4.94	15829	456	448
2845	5677	4.88	19766	346	357
2846	5678	4.93	6797	431	317
2847	5679	4.89	935	531	18
2848	5680	5.0	339	425	10
2849	5681	5.0	199	157	9
2850	5686	0.0	10	658	0
2851	5687	2.0	677	188	1
2852	5688	5.0	819	128	1
2853	5689	3.6	9820	66	25
2854	5690	1.0	225	55	1
2855	5691	3.5	556	446	6
2856	5692	1.0	136	323	2
2857	5693	5.0	26	24	3
2858	5696	5.0	1959	175	7
2859	5697	5.0	207	318	3
2860	5698	0.0	340	41	0
2861	5699	5.0	477	170	4
2862	5700	3.45	2435	374	11
2863	5701	4.33	3084	353	18
2864	5702	5.0	1535	40	7
2865	5703	0.0	1054	40	0
2866	5704	4.35	281738	224	701
2867	5705	3.77	1713	122	13
2868	5706	5.0	38	71	1
2869	5707	4.0	172	288	8
2870	5708	4.8	11798	213	40
2871	5709	4.4	167812	252	496
2872	5710	4.14	2124	223	7
2873	5713	5.0	73	346	1
2874	5714	4.58	13312	234	12
2875	5715	5.0	26332	54	31
2876	5716	1.83	6508	64	63
2877	5721	5.0	89	233	1
2878	5722	4.86	68464	185	111
2879	5723	5.0	1508	289	2
2880	5726	4.7	5150	202	20
2881	5727	4.92	14866	172	12
2882	5728	4.86	6043	46	7
2883	5731	4.4	3926	212	5
2884	5732	4.95	7155	147	40
2885	5733	1.5	1044	204	2
2886	5734	5.0	4529	136	3
2887	5735	4.89	2739	197	9
2888	5736	4.89	50001	386	90
2889	5737	4.71	2178	253	21
2890	5738	4.88	923	270	8
2891	5739	4.88	974	242	8
2892	5744	4.67	9142	200	21
2893	5745	5.0	989	184	10
2894	5746	4.83	24767	128	30
2895	5747	4.8	13136	191	30
2896	5748	4.96	7538	182	24
2897	5749	4.51	3687	188	37
2898	5750	4.62	2629	196	32
2899	5751	1.0	218	144	1
2900	5752	4.25	1076	172	4
2901	5753	4.83	4104	152	24
2902	5754	3.5	2206	185	12
2903	5755	4.54	9938	178	50
2904	5756	4.0	272	160	3
2905	5757	0.0	185	153	0
2906	5760	4.59	390188	188	160
2907	5761	4.91	215109	276	345
2908	5764	4.63	48998	186	46
2909	5765	4.93	107440	212	214
2910	5766	4.95	5837	183	44
2911	5767	4.5	768	119	10
2912	5768	4.92	3278	224	12
2913	5769	4.73	6251	266	26
2914	5772	4.5	58	179	2
2915	5773	4.0	371	211	1
2916	5774	5.0	1989	168	20
2917	5775	4.76	4265	207	29
2918	5776	5.0	2850	267	29
2919	5777	4.92	16801	68	74
2920	5778	4.74	10154	233	47
2921	5779	4.8	22202	74	157
2922	5780	4.94	16566	311	66
2923	5781	4.91	16043	378	69
2924	5782	4.86	2836	223	14
2925	5783	4.64	2149	246	11
2926	5784	4.81	5053	203	21
2927	5785	3.0	1029	213	4
2928	5786	4.33	269	215	3
2929	5787	5.0	66	141	2
2930	5788	5.0	402	100	1
2931	5789	4.4	481	272	5
2932	5790	4.43	662	124	7
2933	5791	5.0	2555	325	7
2934	5792	5.0	306	244	1
2935	5793	0.0	468	119	0
2936	5794	5.0	5130	127	17
2937	5797	0.0	116	187	0
2938	5798	5.0	3494	202	7
2939	5799	0.0	110	47	0
2940	5800	5.0	275	217	2
2941	5803	0.0	148	49	0
2942	5804	4.2	7540	268	5
2943	5805	5.0	774	136	4
2944	5806	4.5	770	218	2
2945	5807	5.0	380	269	1
2946	5808	4.92	5548	192	25
2947	5809	4.96	2576	235	26
2948	5810	4.75	765	216	4
2949	5811	4.88	956	302	8
2950	5812	4.91	1367	261	11
2951	5813	4.75	868	201	4
2952	5814	4.92	1257	279	12
2953	5815	4.98	11271	213	65
2954	5818	4.92	3008	269	25
2955	5819	4.91	13492	215	85
2956	5820	4.5	610	193	2
2957	5821	4.67	632	260	3
2958	5822	4.71	1739	216	17
2959	5823	4.5	1154	193	2
2960	5824	4.85	5009	290	20
2961	5825	4.92	12493	137	26
2962	5826	4.73	1744	294	26
2963	5833	3.14	1397	123	14
2964	5838	5.0	278	1746	1
2965	5849	0.0	100	152	0
2966	5854	1.55	140508	281	352
2967	5855	0.0	57	66	0
2968	5858	4.23	78945	231	244
2969	5863	4.0	31494	29	21
2970	5864	2.0	1960	172	13
2971	5865	0.0	38	89	0
2972	5866	5.0	1071	5289	4
2973	5867	4.75	1570	140	8
2974	5878	4.31	2452	193	13
2975	5881	3.29	929	100	7
2976	5890	4.98	12905	594	47
2977	5897	4.71	4548	133	14
2978	5900	4.86	2678	163	14
2979	5901	5.0	4907	294	26
2980	5902	4.78	18311	259	23
2981	5903	4.29	14366	225	24
2982	5910	4.87	38952	610	108
2983	5923	2.14	347	128	14
2984	5932	5.0	8291	221	7
2985	5933	5.0	1392	600	4
2986	5942	4.89	26780	83	57
2987	5953	4.91	35588	305	23
2988	5954	5.0	1655	213	2
2989	5955	4.94	59017	313	71
2990	5956	4.2	2487	277	5
2991	5957	4.81	14304	260	16
2992	5958	4.57	8102	302	14
2993	5959	4.79	18827	575	24
2994	5960	0.0	182	16	0
2995	5961	5.0	4471	261	7
2996	5962	5.0	12124	313	25
2997	5963	4.67	6100	233	6
2998	5964	5.0	1222	256	4
2999	5965	5.0	375	122	3
3000	5966	5.0	5075	270	6
3001	5967	4.0	1273	64	5
3002	5968	3.33	292	332	3
3003	5969	4.52	10058	220	25
3004	5970	5.0	1705	366	3
3005	5971	3.0	148	212	2
3006	5972	0.0	1007	118	0
3007	5973	3.33	1143	296	3
3008	5974	5.0	164	150	2
3009	5975	2.0	426	208	3
3010	5976	0.0	145	305	0
3011	5979	5.0	183	131	1
3012	5986	5.0	398	96	1
3013	5989	5.0	1263	121	5
3014	6004	5.0	418	542	1
3015	6019	3.75	2082	108	4
3016	6040	3.6	703	94	5
3017	6045	4.7	1272	180	10
3018	6064	4.24	1941	237	17
3019	6065	0.0	117	322	0
3020	6066	5.0	94	167	1
3021	6069	5.0	604	577	5
3022	6076	0.0	32	53	0
3023	6077	0.0	89	143	0
3024	6082	5.0	176	395	1
3025	6095	4.75	870	409	8
3026	6106	4.75	3770	210	4
3027	6109	5.0	96	452	1
3028	6112	4.3	13970	412	92
3029	6115	5.0	268	184	4
3030	6124	5.0	2133	591	3
3031	6127	4.6	4888	194	10
3032	6138	0.0	19	136	0
3033	6149	4.67	377	224	3
3034	6150	5.0	1833	260	2
3035	6151	4.0	1028	196	1
3036	6152	5.0	1300	208	3
3037	6153	4.5	1034	199	2
3038	6154	5.0	2447	150	10
3039	6155	5.0	1990	58	2
3040	6156	5.0	1363	232	4
3041	6157	5.0	1063	187	1
3042	6158	3.5	946	578	2
3043	6159	4.93	9265	72	14
3044	6160	5.0	685	140	1
3045	6163	5.0	851	192	1
3046	6164	4.3	27693	53	27
3047	6165	4.62	7982	59	8
3048	6166	4.0	521	190	1
3049	6167	3.57	9318	209	7
3050	6170	5.0	18	100	4
3051	6173	4.51	202152	267	80
3052	6174	4.81	42382	267	27
3053	6175	2.0	3194	61	1
3054	6176	4.56	6057	197	18
3055	6177	5.0	586	216	8
3056	6178	4.33	2036	239	6
3057	6179	4.69	24298	548	86
3058	6182	4.29	4801	344	17
3059	6183	4.39	6014	204	18
3060	6184	4.56	4084	276	18
3061	6185	4.35	3599	219	17
3062	6186	4.38	3083	270	13
3063	6187	5.0	2219	187	8
3064	6188	4.56	6778	255	32
3065	6189	5.0	1890	374	5
3066	6190	4.4	3817	261	20
3067	6191	4.6	693	245	10
3068	6192	3.38	7044	124	16
3069	6193	4.44	1690	270	9
3070	6194	5.0	2285	336	8
3071	6195	3.0	429	434	3
3072	6196	5.0	1724	19	7
3073	6197	0.0	254	189	0
3074	6198	5.0	235	169	2
3075	6199	5.0	653	15	1
3076	6200	5.0	1804	124	6
3077	6201	0.0	96	41	0
3078	6202	3.2	330	313	5
3079	6203	3.79	8576	225	39
3080	6204	0.0	42	101	0
3081	6249	3.0	275	63	2
3082	6250	4.8	767	246	5
3083	6251	4.85	2345	162	13
3084	6252	4.0	3573	259	4
3085	6253	3.0	288	167	2
3086	6254	0.0	774	264	0
3087	6255	5.0	302	222	1
3088	6256	5.0	58	241	1
3089	6257	5.0	203	218	1
3090	6258	4.62	4310	309	13
3091	6259	2.88	846	163	8
3092	6260	4.37	7585	302	27
3093	6263	4.5	302	10	2
3094	6264	5.0	742	173	5
3095	6265	0.0	98	60	0
3096	6266	4.82	41574	196	87
3097	6267	5.0	267	48	1
3098	6268	4.6	560	256	10
3099	6269	0.0	373	386	0
3100	6270	4.0	933	167	4
3101	6271	3.67	1964	296	6
3102	6272	5.0	229	206	3
3103	6273	4.2	3033	63	5
3104	6274	4.8	2650	40	10
3105	6275	2.05	2252	172	19
3106	6276	4.25	4615	64	4
3107	6277	2.0	1023	127	6
3108	6278	5.0	1840	101	10
3109	6279	3.67	916	199	3
3110	6280	4.59	1590	69	27
3111	6281	4.18	44637	155	111
3112	6282	4.88	11148	636	34
3113	6283	4.56	28644	85	85
3114	6284	4.77	35099	113	176
3115	6285	4.86	1954	116	7
3116	6286	4.83	1200	376	6
3117	6287	3.4	5888	63	5
3118	6288	4.0	1421	144	4
3119	6291	5.0	1189	250	3
3120	6292	5.0	2640	377	3
3121	6293	3.9	23688	40	61
3122	6294	5.0	975	320	2
3123	6295	5.0	1027	187	1
3124	6296	4.5	1383	477	4
3125	6297	5.0	128	127	1
3126	6298	5.0	376	70	1
3127	6299	5.0	92	215	1
3128	6300	3.67	1182	195	3
3129	6305	0.0	162	128	0
3130	6306	4.53	8479	188	15
3131	6307	4.79	6544	115	28
3132	6308	4.17	8271	102	29
3133	6309	2.1	6496	237	20
3134	6310	4.83	30116	435	114
3135	6311	4.78	8482	180	27
3136	6312	4.36	2754	235	14
3137	6313	4.69	33893	417	93
3138	6316	5.0	1528	107	8
3139	6317	5.0	6385	188	30
3140	6318	5.0	190	131	1
3141	6319	5.0	107	74	1
3142	6320	5.0	351	277	4
3143	6321	4.75	733	206	4
3144	6322	3.07	295258	132	129
3145	6323	4.83	61527	333	161
3146	6324	5.0	140	277	2
3147	6327	5.0	213	174	1
3148	6328	4.8	16141	206	44
3149	6329	4.95	3980	215	42
3150	6330	5.0	3265	566	5
3151	6331	5.0	624	104	2
3152	6338	5.0	2392	7	2
3153	6339	3.0	2075	496	2
3154	6340	4.75	2817	290	16
3155	6341	4.9	2049	212	10
3156	6342	4.54	5468	452	13
3157	6343	5.0	315	199	3
3158	6344	5.0	1245	148	5
3159	6345	5.0	556	152	4
3160	6346	3.4	7850	29	5
3161	6347	4.98	6239	530	42
3162	6348	5.0	12286	180	33
3163	6349	4.96	3962	435	23
3164	6350	5.0	2043	236	9
3165	6351	5.0	5967	406	21
3166	6352	5.0	718	119	4
3167	6353	5.0	1762	361	17
3168	6354	4.87	3844	493	30
3169	6355	5.0	1484	233	13
3170	6356	4.95	6738	261	19
3171	6357	4.88	6348	239	34
3172	6358	4.9	9750	553	29
3173	6359	5.0	3300	236	25
3174	6360	4.88	6858	276	16
3175	6361	4.98	7736	362	44
3176	6362	4.7	2386	542	10
3177	6363	2.93	20393	188	46
3178	6364	5.0	2620	541	12
3179	6367	5.0	899	396	1
3180	6368	0.0	262	225	0
3181	6369	4.0	2540	119	4
3182	6370	5.0	9135	58	7
3183	6371	4.82	40504	242	250
3184	6372	0.0	397	27	0
3185	6373	0.0	77	442	0
3186	6374	0.0	142	334	0
3187	6375	4.75	1376	168	8
3188	6378	3.29	3919	241	7
3189	6381	4.5	1654	587	4
3190	6382	4.88	4736	320	16
3191	6383	4.81	7951	155	36
3192	6384	4.68	3513	453	25
3193	6385	3.67	214	259	3
3194	6386	4.47	6674	558	17
3195	6387	4.86	4959	130	14
3196	6392	3.68	154681	56	218
3197	6393	4.8	1682	289	5
3198	6394	3.8	1949	252	10
3199	6395	4.8	433	203	5
3200	6396	0.0	283	76	0
3201	6397	5.0	1753	123	5
3202	6398	4.93	2781	572	14
3203	6399	0.0	2809	136	0
3204	6400	4.3	2802	151	10
3205	6401	0.0	348	39	0
3206	6402	5.0	2589	268	7
3207	6403	4.64	2633	50	11
3208	6404	3.43	2597	331	7
3209	6405	1.0	956	142	2
3210	6406	5.0	286	78	1
3211	6407	5.0	1466	505	8
3212	6408	3.0	518	19	2
3213	6409	5.0	393	334	4
3214	6410	5.0	2719	247	4
3215	6411	5.0	263	164	1
3216	6412	4.5	2470	317	4
3217	6413	2.14	1658	18	7
3218	6414	2.08	11872	78	37
3219	6415	2.0	10145	536	8
3220	6426	5.0	1045	242	1
3221	6427	3.25	8430	15	4
3222	6430	3.39	7010	210	18
3223	6433	4.36	6003	235	11
3224	6434	3.12	9459	15	8
3225	6443	3.79	66840	54	28
3226	6444	3.07	15245	78	14
3227	6445	4.9	24845	52	30
3228	6446	3.79	105261	351	122
3229	6447	4.03	44431	57	29
3230	6456	4.1	7059	207	10
3231	6459	4.33	5724	21	9
3232	6460	3.0	24120	81	11
3233	6461	2.0	2932	113	3
3234	6462	4.02	132296	164	189
3235	6463	0.0	82	42	0
3236	6474	0.0	908	9	0
3237	6503	5.0	1189	235	4
3238	6506	5.0	10299	610	18
3239	6511	4.5	2816	86	6
3240	6514	4.88	27369	598	42
3241	6515	4.0	110	182	1
3242	6516	3.0	87	110	1
3243	6523	4.91	2322	233	23
3244	6524	4.85	2617	85	13
3245	6525	4.9	2776	292	21
3246	6526	4.95	3615	148	19
3247	6527	5.0	3612	12	2
3248	6528	2.82	1733	408	11
3249	6529	4.93	2075	237	30
3250	6530	4.84	29161	207	51
3251	6531	4.91	17803	269	181
3252	6532	5.0	56	160	1
3253	6533	4.33	1481	201	6
3254	6534	0.0	45	38	0
3255	6535	4.89	15706	472	293
3256	6536	0.0	70	278	0
3257	6541	5.0	3262	610	5
3258	6544	4.97	13744	610	122
3259	6545	5.0	696	610	1
3260	6550	4.95	35142	503	37
3261	6551	4.99	129059	205	206
3262	6552	5.0	4616	413	1
3263	6553	4.8	4648	249	10
3264	6558	2.33	1068	33	3
3265	6571	0.0	67	18	0
3266	6572	4.12	16631	247	73
3267	6575	4.89	109414	149	263
3268	6576	5.0	346	29	1
3269	6581	4.56	11860	80	9
3270	6586	3.43	34615	10	7
3271	6587	1.0	7929	10	2
3272	6588	2.88	34093	11	17
3273	6605	0.0	298	30	0
3274	6626	4.89	69370	589	35
3275	6629	4.79	22939	644	19
3276	6630	5.0	3827	516	3
3277	6653	5.0	496	21	2
3278	6654	4.86	952	101	7
3279	6691	5.0	954	50	1
3280	6692	4.8	2376	183	10
3281	6697	5.0	2319	96	8
3282	6700	0.0	140	25	0
3283	6707	3.0	283	6	2
3284	6714	0.0	41	107	0
3285	6723	4.33	707	219	6
3286	6724	0.0	13	3	0
3287	6725	0.0	367	13	0
3288	6726	4.0	5577	5	8
3289	6729	1.0	2544	17	1
3290	6736	2.33	2510	443	3
3291	6739	0.0	57	166	0
3292	6744	3.0	855	14	2
3293	6745	0.0	296	22	0
3294	6746	0.0	196	17	0
3295	6747	0.0	132	5	0
3296	6758	5.0	926	40	1
3297	6759	5.0	679	595	2
3298	6760	3.0	614	304	2
3299	6765	4.33	492	32	15
3300	6766	3.8	1180	463	5
3301	6769	5.0	265	107	1
3302	6770	3.93	19332	600	29
3303	6775	4.54	14512	240	112
3304	6776	5.0	3212	286	13
3305	6783	5.0	80	607	1
3306	6784	3.0	322	103	2
3307	6785	0.0	532	566	0
3308	6786	5.0	440	32	1
3309	6787	4.87	47846	311	182
3310	6788	5.0	464	252	1
3311	6789	5.0	97	138	1
3312	6792	3.67	589	134	3
3313	6793	4.75	8397	370	64
3314	6796	4.4	2481	367	5
3315	6797	5.0	396	233	1
3316	6798	1.0	255	109	2
3317	6799	4.62	1108	102	8
3318	6800	1.0	1059	46	4
3319	6809	4.3	22885	246	30
3320	6810	3.2	11448	132	20
3321	6815	0.0	61	548	0
3322	6816	1.0	1326	276	3
3323	6817	1.0	37	145	1
3324	6818	4.5	2019	79	6
3325	6819	0.0	174	102	0
3326	6820	0.0	163	41	0
3327	6821	3.4	11104	46	5
3328	6822	0.0	144	74	0
3329	6823	3.67	2812	135	6
3330	6824	0.0	18	157	0
3331	6825	0.0	35	344	0
3332	6828	4.98	1099	634	49
3333	6829	0.0	64	436	0
3334	6830	2.0	94	36	1
3335	6831	4.53	47608	107	195
3336	6832	4.95	35786	316	20
3337	6833	1.0	28	124	1
3338	6834	0.0	151	308	0
3339	6835	5.0	169	564	2
3340	6836	0.0	49	272	0
3341	6837	5.0	488	93	1
3342	6838	4.5	611	83	2
3343	6839	4.71	53105	88	42
3344	6842	4.5	171	279	4
3345	6843	5.0	252	297	14
3346	6844	5.0	150	32	1
3347	6845	0.0	4	17	0
3348	6846	0.0	24	50	0
3349	6847	0.0	79	89	0
3350	6850	5.0	157	88	1
3351	6851	4.25	51678	16	24
3352	6852	0.0	59	59	0
3353	6853	4.9	794	206	20
3354	6854	4.49	9492	132	39
3355	6855	0.0	135	5	0
3356	6860	4.0	1221	142	4
3357	6863	3.67	194	198	3
3358	6864	0.0	43	195	0
3359	6865	0.0	57	121	0
3360	6866	0.0	164	202	0
3361	6867	0.0	4915	442	0
3362	6872	0.0	7	4	0
3363	6873	0.0	69	182	0
3364	6874	4.0	21556	299	9
3365	6875	4.19	168044	224	278
3366	6876	4.68	1237488	103	328
3367	6879	2.19	189727	59	89
3368	6884	3.22	26339	133	9
3369	6887	0.0	12654	26	0
3370	6888	0.0	3624	24	0
3371	6889	4.45	14345	1538	11
3372	6890	4.79	1807640	98	3801
3373	6893	4.66	26856	283	38
3374	6894	4.59	92614	239	180
3375	6895	4.23	14876	225	13
3376	6896	4.9	13211	236	40
3377	6897	5.0	2103	107	4
3378	6898	4.63	24164	256	19
3379	6899	4.87	8086	298	15
3380	6902	4.83	26600	294	58
3381	6903	4.91	20243	215	44
3382	6904	4.6	19635	228	15
3383	6905	4.56	10138	209	9
3384	6906	4.95	21700	238	19
3385	6909	4.92	17771	238	13
3386	6912	4.86	18409	246	35
3387	6913	3.76	17853	62	25
3388	6914	5.0	3935	43	3
3389	6915	5.0	6797	138	4
3390	6916	4.43	6195	208	7
3391	6917	4.69	29440	248	29
3392	6918	4.69	249919	100	177
3393	6919	0.0	20	10	0
3394	6920	5.0	426	61	6
3395	6921	0.0	59	36	0
3396	6922	4.0	62	26	1
3397	6923	0.0	11	19	0
3398	6924	5.0	244	30	3
3399	6925	0.0	33	6	0
3400	6926	0.0	40	44	0
3401	6927	0.0	70	48	0
3402	6928	0.0	45	4	0
3403	6929	4.0	382	70	1
3404	6930	0.0	73	34	0
3405	6931	5.0	45	14	1
3406	6932	5.0	883	105	3
3407	6933	0.0	32	18	0
3408	6934	0.0	46	26	0
3409	6935	5.0	603	9	1
3410	6936	5.0	64	33	1
3411	6937	4.84	7100	196	19
3412	6938	4.0	4930	155	8
3413	6939	4.8	25589	306	69
3414	6940	5.0	4346	289	7
3415	6941	4.83	4001	68	6
3416	6942	5.0	3779	249	9
3417	6943	5.0	883	22	2
3418	6944	4.38	4136	236	8
3419	6945	5.0	2922	213	9
3420	6946	5.0	1763	103	3
3421	6947	5.0	6283	63	5
3422	6948	5.0	800	25	2
3423	6949	5.0	3703	223	5
3424	6950	5.0	4516	74	4
3425	6951	4.6	3455	271	10
3426	6952	5.0	2313	192	4
3427	6953	4.92	5293	157	13
3428	6954	5.0	4866	60	7
3429	6955	3.0	10704	19	3
3430	6958	5.0	4234	261	10
3431	6965	4.81	3257	201	62
3432	6968	4.83	1237	66	12
3433	6971	4.43	618	159	7
3434	6972	0.0	1460	50	0
3435	6973	4.67	3138	324	9
3436	6974	1.0	913	157	1
3437	6975	5.0	1343	375	3
3438	6976	5.0	1728	149	10
3439	6979	4.0	3310	555	5
3440	6980	1.0	346	91	2
3441	6981	1.0	206	102	1
3442	6982	4.0	253	295	2
3443	6983	5.0	152	134	3
3444	6984	0.0	83	195	0
3445	6985	5.0	161	276	1
3446	6986	5.0	32	342	1
3447	6987	2.62	32825	94	8
3448	6988	5.0	1784	331	8
3449	6989	4.67	2927	425	12
3450	6990	0.0	98	128	0
3451	6991	5.0	965	231	4
3452	6992	5.0	22	250	1
3453	6993	4.92	37746	367	104
3454	6994	3.25	16621	7	8
3455	6995	4.33	128044	31	120
